element_id;element_name;element_category;element_type;element_functional_unit;element_wastage_coefficient;material_id;material_name;material_category;material_type;material_functional_unit;material_description;material_common_uses;material_comments;material_embodied_energy;material_embodied_water;material_embodied_carbon;material_weight;quantity
194;Copper Pipe;Non ferrous metals;Copper;m;1.05;44;Copper tube;Non ferrous metals;Copper;kg;"Copper is a soft and malleable non-ferrous metal and has been used in construction for hundreds of years. It has high thermal and electric conduction properties.
Copper is made by crushing mined copper ores and flash smelting them. The resulting copper sulphite is further heated with oxygen to obtain copper oxide. The latter is heated to obtain blister copper. which is used to cast anodes that are turned into pure copper cathodes through electroplating. These are then heated and extruded into pipes.
Copper has multiple uses in construction. Copper pipes are used for building services. including for gas and in heating. cooling and ventilation systems.";Gas pipes. coolant pipes. water pipes;;0.1497512099298225;288.7144881448478;10.089119186902971;1.0;0.082
195;Timber Softwood (panels);Timber;Softwood;m³;1.02;131;Softwood KD;Timber;Softwood;m³;"Timber comes in a wide range of varieties and sizes. It is used for structural and non-structural purposes. and can vary significantly in density. grain texture. workability. usage and cost. It is lightweight. easy to handle and transport. and has a good strength to weight ratio. It is typically divided into softwood varieties. such as Pine. Cypress and Spruce and hardwood varieties such as Victorian Ash. Blackbutt and Oak. The term hardwood and softwood is a botanical distinction. and not an indication of timber strength or density. The density of timber is highly dependent on the species. varying from 120 kg/m³ to 1 300 kg/m³ or higher.
Softwood generally has a lower density and better workability than hardwood varieties. It is comparably cheap due to the fast growing nature of many softwood plantation varieties. It is widely used for timber framing purposes. feature walls. door and windows.
Commercial timber products are typically kiln. or air-dried. Kiln/oven drying is done in a controlled environment over a relatively short time period. It produces a uniformly dried. high quality product that generally kills any fungi and insects in the wood. Air-drying is done over extended periods of time. and does not require any fuel inputs. It is cost effective. but needs to be carefully managed to reduce cracking and ensure consistent drying.";Beams. columns. framing. joinery. flooring. walling. furniture. cladding. doors. windows;;9.704137291351683;13181.460965536236;582.647558423354;510.0;1.568627450980392
196;Steel Gutter;Ferrous metals;Galvanised steel (zinc coated);t;1.05;73;Hot rolled galvanised steel;Ferrous metals;Galvanised steel (zinc coated);kg;"Steel is a ferrous metal and is an alloy of iron and carbon. as well as potential other elements. It has a very high tensile strength. Steel has been used in the construction industry for over a century.
The core material for making steel is iron. which is found in iron ore. Iron is extracted from iron ore in blast furnaces through the smelting process. while controlling for the content of carbon. The molten steel is usually further processed before being cast for its final use. Galvanisation can be used to apply a coat of zinc crystals on the surface of the steel to significantly improve its resistance to corrosion.
Steel is commonly used in the construction industry. mainly as a structural material. Hot rolled galvanised steel is used to produce elements for the outdoors. such as poles. pipes. and decking.";Beams. columns;Conversion of galvanisation process from m2 to a mass basis is done using the ecoinvent factor of 64 m2/t UB/UC structural;0.0430117982616017;43.19692673902677;3.295965159786402;1.0;1000.0
197;Aluminium Door handle;Non ferrous metals;Aluminium;no.;1.05;18;Aluminium bar;Non ferrous metals;Aluminium;kg;"Aluminium is a ductile non-ferrous metal. It is a lightweight metal with an average density of 2.7 t/m³. It is durable. corrosion resistant. a good reflector of both visible and infrared radiation. and highly recyclable. Aluminium alloys are used in the construction industry as raw aluminium typically lacks the strength required for most of its applications.
Aluminium is extracted from bauxite. its common ore. through an extensive process. Bauxite is converted to aluminium oxide through the Bayer process. Aluminium oxide (or Alumina) is then converted to aluminium billets by the electricity-intensive Hall-Héroult process. made of 99% aluminium. which can be further purified if needed. Aluminium billets are then thermoformed into the relevant shape. Powder coating provides additional durability. custom colour and improved performance.
Aluminium is commonly used as a construction material. notably as cladding. structural and window framing. and as a thermal reflector. Aluminium bars are typically extruded and can be used as a finishing product (flat bars) and as ventilation grilles.";Finishes. ventilation grilles;;0.3451672432440396;218.6505859435217;29.63385049501394;1.0;0.229
198;Steel Door accessories;Ferrous metals;Steel;t;1.05;40;Cold rolled steel;Ferrous metals;Steel;kg;"Steel is a ferrous metal and is an alloy of iron and carbon. as well as potential other elements. It has a very high tensile strength. Steel has been used in the construction industry for over a century.
The core material for making steel is iron. which is found in iron ore. Iron is extracted from iron ore in blast furnaces through the smelting process. while controlling for the content of carbon. The molten steel is usually further processed before being cast for its final use. Cold rolled steel is cooled at room temperature and then annealed or tempered.
Steel is commonly used in the construction industry. mainly as a structural material. Cold rolled structural steel is used to produce a range of more precise structural elements compared to hot rolled structural steel. These include structural members for trusses and profiles for roof and wall systems.";Truss members. wall and roof systems;non structural- profiles, battens, studs;0.0516792204929782;77.55124970767088;3.748564481282548;1.0;1000.0
199;Ceramics Basin;Minerals;Ceramic;no.;1.03;101;Sanitary ceramic;Minerals;Ceramic;kg;"Sanitary ceramics are a high quality ceramic product that is durable. water proof. stain and mould resistant. Materials used in sanitary ceramics are generally denser and less porous than other ceramic products.
Sanitary ceramics are commonly made from silica. sand. feldspar and clays such as kaolinite that are used to make china and porcelain. The raw materials are pulverised into fine particles and mixed together. before being formed into the desired size and shape. The product is then dried. glazed with a waterproof coating and fired in a high temperature oven/kiln.
Sanitary ceramics are commonly used for washbasins. toilets. bathroom accessories and sanitary ware. They are generally more expensive than other ceramic products. due to their high-quality waterproof and stain resistant finish.";Washbasins. toilets. bathroom accessories. sanitary ware;;0.097955564643758;89.84250254726943;6.3834234243644445;1.0;14.0
200;Timber Squirting (20 x 1.8 cm);Timber;Softwood;m;1.1;130;Softwood AD;Timber;Softwood;m³;"Timber comes in a wide range of varieties and sizes. It is used for structural and non-structural purposes. and can vary significantly in density. grain texture. workability. usage and cost. It is lightweight. easy to handle and transport. and has a good strength to weight ratio. It is typically divided into softwood varieties. such as Pine. Cypress and Spruce and hardwood varieties such as Victorian Ash. Blackbutt and Oak. The term hardwood and softwood is a botanical distinction. and not an indication of timber strength or density. The density of timber is highly dependent on the species. varying from 120 kg/m³ to 1 300 kg/m³ or higher.
Softwood generally has a lower density and better workability than hardwood varieties. It is comparably cheap due to the fast growing nature of many softwood plantation varieties. It is widely used for timber framing purposes. feature walls. door and windows.
Commercial timber products are typically kiln. or air-dried. Kiln/oven drying is done in a controlled environment over a relatively short time period. It produces a uniformly dried. high quality product that generally kills any fungi and insects in the wood. Air-drying is done over extended periods of time. and does not require any fuel inputs. It is cost effective. but needs to be carefully managed to reduce cracking and ensure consistent drying.";Beams. columns. framing. joinery. flooring. walling. furniture. cladding. doors. windows;;9.39221917604934;13090.84014161514;548.7514411671461;510.0;0.0052941176470588
201;Steel Stainless (sink);Ferrous metals;Stainless steel (chromium);no.;1.0;107;Stainless steel sheet products;Ferrous metals;Stainless steel (chromium);kg;"Steel is a ferrous metal and is an alloy of iron and carbon. as well as potential other elements. It has a very high tensile strength. Steel has been used in the construction industry for over a century. Stainless steel is extremely resistant to corrosion.
The core material for making steel is iron. which is found in iron ore. Iron is extracted from iron ore in blast furnaces through the smelting process. while controlling for the content of carbon. To render the steel stainless. chromium is needed and is typically added as stainless steel scraps. The molten steel is usually further processed before being cast for its final use.
Steel is commonly used in the construction industry. mainly as a structural material. Stainless steel sheets are used to produce a range of finishing materials. such as high durability cladding. roofing (mainly for airports). and kitchen surfaces.";High-durability cladding. tubes. roofing. kitchen surfaces;;0.238296695219513;263.4087844925428;14.683341328877448;1.0;7.25
202;Plastics Bath (Acrylic);Polymers;Other polymers;no.;1.0;91;Polymethyl methacrylate;Polymers;Other polymers;kg;"Polymethyl methacrylate (PMMA) is a transparent thermoplastic that is light-weight has a good tensile strength. flexural strength and UV tolerance. It is commonly known as plexiglass. acrylic or acrylic glass.
PMMA is made by polymerising monomers of methyl-methacrylate. It is moulded or extruded into its final shape. which is often flat sheets. Common additives include acrylate monomers for heat processing. butyl acrylate for impact strength. dyes for colouring and ultraviolet resistance and fillers to reduce cost.
PMMA is most often used in construction as a substitute to glass.";Skylights. flat glazing. sound walls. bathtubs;The process dataset available exists only as a system process.;0.2302105657065187;214.99175599734247;15.367739008714482;1.0;20.0
203;Aluminium Solar frame;Non ferrous metals;Aluminium;m;1.05;21;Aluminium extruded powdercoated;Non ferrous metals;Aluminium;kg;"Aluminium is a ductile non-ferrous metal. It is a lightweight metal with an average density of 2.7 t/m³. It is durable. corrosion resistant. a good reflector of both visible and infrared radiation. and highly recyclable. Aluminium alloys are used in the construction industry as raw aluminium typically lacks the strength required for most of its applications.
Aluminium is extracted from bauxite. its common ore. through an extensive process. Bauxite is converted to aluminium oxide through the Bayer process. Aluminium oxide (or Alumina) is then converted to aluminium billets by the electricity-intensive Hall-Héroult process. made of 99% aluminium. which can be further purified if needed. Aluminium billets are then thermoformed into the relevant shape. Powdercoating provides additional durability. custom colour and improved performance.
Aluminium is commonly used as a construction material. notably as cladding. structural and window framing. and as a thermal reflector. Extruded aluminium is commonly used for window frames. profiles for tracks. frames and rails. and mullions.";Window frames. profiles;Based on 1.6mm al;0.4145379785288863;250.6227065667528;33.60656747960355;1.0;1.667
204;Insulation Fibreglass (solar);Minerals;Glass;m³;1.03;65;Glasswool insulation;Minerals;Glass;kg;"Glasswool or fibreglass insulation contains micro fibres of glass that trap pockets of air within. This results in a low density and low thermal conductivity (0.04 W/(m·K)). which is ideal for insulation materials.
Glasswool is made by mixing sand and recycled glass and melting them at 1 450°C to obtain glass. This glass is turned into fibres using a process similar to making cotton candy. by forcing it through a mesh and cooling it by contact with air. A binder is added beforehand to ensure cohesion and mechanical strength. The resulting fibre is heated at 200°C to polymerise the resin. The resulting insulation is calendered. before being cut and packed in rolls or panels.
Glasswool insulation is widely used in the construction industry as an insulation material.";Insulation;;0.0575209511035429;40.70724709011351;4.022439545631349;1.0;12.0
205;Steel Tank (solar);Ferrous metals;Galvanised steel (zinc coated);t;1.03;73;Hot rolled galvanised steel;Ferrous metals;Galvanised steel (zinc coated);kg;"Steel is a ferrous metal and is an alloy of iron and carbon. as well as potential other elements. It has a very high tensile strength. Steel has been used in the construction industry for over a century.
The core material for making steel is iron. which is found in iron ore. Iron is extracted from iron ore in blast furnaces through the smelting process. while controlling for the content of carbon. The molten steel is usually further processed before being cast for its final use. Galvanisation can be used to apply a coat of zinc crystals on the surface of the steel to significantly improve its resistance to corrosion.
Steel is commonly used in the construction industry. mainly as a structural material. Hot rolled galvanised steel is used to produce elements for the outdoors. such as poles. pipes. and decking.";Beams. columns;Conversion of galvanisation process from m2 to a mass basis is done using the ecoinvent factor of 64 m2/t UB/UC structural;0.0430117982616017;43.19692673902677;3.295965159786402;1.0;1000.0
206;Copper Wire;Non ferrous metals;Copper;t;1.03;45;Copper wire;Non ferrous metals;Copper;kg;"Copper is a soft and malleable non-ferrous metal and has been used in construction for hundreds of years. It has high thermal and electric conduction properties.
Copper is made by crushing mined copper ores and flash smelting them. The resulting copper sulphite is further heated with oxygen to obtain copper oxide. The latter is heated to obtain blister copper. which is used to cast anodes that are turned into pure copper cathodes through electroplating. These cathodes are melted. roll milled to a very small thickness and fed to a coiler than produces the wire.
Copper has multiple uses in construction. Copper wires are used in the majority of electrical cables.";Electrical cables;;0.670619575297247;896.9413205264215;41.78742985047216;1.0;1000.0
207;Plastics Wire coating;Polymers;Polyvinyl Chloride;t;1.03;97;PVC film;Polymers;Polyvinyl Chloride;kg;"Polyvinyl chloride (PVC) is a plastic polymer characterised by good thermal and electrical insulation properties. PVC can be rigid (see uPVC) or soft. PVC is the third most produced plastic. globally.
PVC is produced by polymerising vinyl chloride monomers. mostly through suspension polymerisation. followed by emulsion and bulk polymerisation. This generates heat and requires cooling and water. The resulting sludge is filtered. centrifuged. and dried. before being converted to pellets. These can be molten for moulding or extrusion. Multiple additives can be added to PVC to enhance its properties. most importantly phthalate to soften the PVC.
PVC film is used in construction for flooring and electrical cable insulation.";Electrical cable insulation. flooring. cladding;;0.1899563623795161;757.9092313750702;11.15788004087381;1.0;1000.0
208;Steel Structural;Ferrous metals;Steel;t;1.05;74;Hot rolled structural steel;Ferrous metals;Steel;kg;"Steel is a ferrous metal and is an alloy of iron and carbon. as well as potential other elements. It has a very high tensile strength. Steel has been used in the construction industry for over a century.
The core material for making steel is iron. which is found in iron ore. Iron is extracted from iron ore in blast furnaces through the smelting process. while controlling for the content of carbon. The molten steel is usually further processed before being cast for its final use.
Steel is commonly used in the construction industry. mainly as a structural material. Hot rolled structural steel is used to produce a range of structural elements. such as reinforcement bars. I-beams and railroad tracks.";Reinforcement bars. beams. railroad tracks;rebar, U and I beams etc;0.0388192694049489;37.07281310013285;2.890095004257457;1.0;1000.0
209;Concrete Hollow block (100 mm);Minerals;Concrete;m²;1.05;41;Concrete block;Minerals;Concrete;kg;"Concrete blocks (also known as concrete masonry units or CMU) are precast rectangular shaped blocks manufactured from concrete. They generally contain one or more hollow cavities. which reduces their weight and makes handling easier. Steel reinforcement is often inserted into these cavities. which are then filled with concrete in situ to provide added strength and loadbearing capacity.
Concrete blocks come in a range of sizes. with typical blocks coming in a length of 390 mm. a height of 190 mm and depth of 90. 140 and 190 mm. Each block weighs around 10 kg and has a minimum strength of 15 MPa. A range of colours and surface textures are available.
Blocks are typically used for internal and external walls in both domestic and commercial construction and can be used with or without mortar for loadbearing and non-loadbearing applications.";External walls. internal walls. landscaping;;0.0026432653537698;3.713914978823917;0.2427438721145271;1.0;74.25
210;Timber Hardwood ( window frame);Timber;Hardwood;m³;1.05;71;Hardwood AD;Timber;Hardwood;m³;"Timber comes in a wide range of varieties and sizes. It is used for structural and non-structural purposes. and can vary significantly in density. grain texture. workability. usage and cost. It is lightweight. easy to handle and transport. and has a good strength to weight ratio. It is typically divided into softwood varieties. such as Pine. Cypress and Spruce and hardwood varieties such as Victorian Ash. Blackbutt and Oak. The term hardwood and softwood is a botanical distinction. and not an indication of timber strength or density. The density of timber is highly dependent on the species. varying from 120 kg/m³ to 1 300 kg/m³ or higher.
Hardwood is generally more dense and durable than softwood varieties. with better longevity. Some hardwoods are naturally resistant to termites and pests and more fire resistant. It is commonly used for high traffic areas. quality furnishings and interior joinery. structural members. cladding and flooring.
Commercial timber products are typically kiln. or air-dried. Kiln/oven drying is done in a controlled environment over a relatively short time period. It produces a uniformly dried. high quality product that generally kills any fungi and insects in the wood. Air-drying is done over extended periods of time. and does not require any fuel inputs. It is cost effective. but needs to be carefully managed to reduce cracking and ensure consistent drying.";Beams. columns. framing. joinery. flooring. walling. furniture. cladding. doors. windows;;13.631785142284183;19109.844606316376;944.027730898868;720.0;1.1111111111111112
211;Steel Systems;Ferrous metals;Steel;t;1.03;74;Hot rolled structural steel;Ferrous metals;Steel;kg;"Steel is a ferrous metal and is an alloy of iron and carbon. as well as potential other elements. It has a very high tensile strength. Steel has been used in the construction industry for over a century.
The core material for making steel is iron. which is found in iron ore. Iron is extracted from iron ore in blast furnaces through the smelting process. while controlling for the content of carbon. The molten steel is usually further processed before being cast for its final use.
Steel is commonly used in the construction industry. mainly as a structural material. Hot rolled structural steel is used to produce a range of structural elements. such as reinforcement bars. I-beams and railroad tracks.";Reinforcement bars. beams. railroad tracks;rebar, U and I beams etc;0.0388192694049489;37.07281310013285;2.890095004257457;1.0;1000.0
212;Plastics Systems (PVC);Polymers;Polyvinyl Chloride;t;1.05;117;uPVC;Polymers;Polyvinyl Chloride;kg;"Polyvinyl chloride (PVC) is a plastic polymer characterised by good thermal and electrical insulation properties. Unplasticised PVC is rigid. PVC is the third most produced plastic. globally.
PVC is produced by polymerising vinyl chloride monomers. mostly through suspension polymerisation. followed by emulsion and bulk polymerisation. This generates heat and requires cooling and water. The resulting sludge is filtered. centrifuged. and dried. before being converted to pellets. These can be molten for moulding or extrusion. Multiple additives can be added to PVC to enhance its properties. notably chloride to enhance its resistance to ultraviolet light.
uPVC is widely used in the construction industry. Its main uses include window frames. doors. pipes. and gutters.";Window frames. doors. pipes. gutters;;0.0763150717362196;561.0950156081188;4.165232099704714;1.0;1000.0
213;Concrete 5 MPa (for roads);Minerals;Other minerals;m³;1.05;35;Cement mortar;Minerals;Other minerals;kg;"Cement mortar contains Portland cement. sand and hydrated lime. It is used as a bonding layer for bricks. masonry blocks and stonework.
It is generally available in bags (usually up to 20 kg) and is mixed with water on site to form a highly workable paste. Once cured. it becomes hard but is designed to be weaker than the masonry elements it is used with.
A range of mortar types are available. ranging in strength depending on the mix ratio. with stronger mortars containing a higher proportion of cement. Mortars containing alternative binders are also available. including polymer cement and lime mortars.";Bonding masonry walls. pointing. render;;0.0039007363498646;3.7071557466311535;0.3469764186841786;1.0;2400.0
214;Concrete Sidewalk pavement;Minerals;Concrete;m²;1.05;25;Autoclaved aerated concrete;Minerals;Concrete;kg;"Autoclaved Aerated Concrete. also known as AAC. is a lightweight concrete product manufactured from cement. water. aluminium powder and sand. Hydrogen gas is used to create air bubbles in the mix. AAC is generally rated at 8 MPa. with up to 80% of its volume made up of air.
Its lightweight nature. which is 20% lighter than standard concrete. makes it easier to work with. AAC materials can be sanded and cut to size using standard power tools and have superior thermal properties to standard concrete.
AAC comes in a variety of product types. including blocks and panels. AAC blocks are typically used for domestic wall construction and are available as a 600 mm wide and 200 mm high block in thicknesses ranging from 50 to 300 mm. Blocks can be used for loadbearing walls up to three storeys. Panels are often used for both wall and floor construction in residential and commercial applications. They are 600 mm wide. 75 mm thick and come in lengths ranging from 1800 to 4800 mm.";External walls. internal walls. floors;;0.0085394488330838;8.387580670530294;0.7092803741064722;1.0;49.5
215;Concrete 32 MPa (roads);Minerals;Concrete;m³;1.05;9;32 MPa concrete mix;Minerals;Concrete;m³;"Concrete is a composite material combining sand or other fine aggregates. coarse aggregates. a binder and water. Portland cement is the most commonly used binder. however other binders. such as polymers. may also be used. Supplementary Cementitious Materials (SCM) such as Fly Ash and Ground. Granulated Blast Furnace Slag (GGBFS). are also commonly used as a part replacement for Portland cement. Additives. such as plasticisers can be added to the mix to control concrete properties. such as workability. Concrete is usually combined with steel reinforcement to improve tensile strength.
Concrete is one of the most commonly used construction materials. It is highly durable and is thus typically used for structural elements in buildings and infrastructure projects. Concrete can be manufactured to meet a variety of strength grades. Concrete 32 MPa is commonly used in commercial and civil construction. for structural piling. floor slabs. external walls. paths and roads. where increased durability. weather-resistance and load-bearing capacity are required.";Floor slabs. suspended slabs. precast wall panels. in situ loadbearing walls. structural piling. roads. footpaths;;3.0148400162598072;4300.007739901806;416.30314668712174;2327.0;1.0313708637730985
216;Steel Reinforcement (roads);Ferrous metals;Steel;t;1.05;74;Hot rolled structural steel;Ferrous metals;Steel;kg;"Steel is a ferrous metal and is an alloy of iron and carbon. as well as potential other elements. It has a very high tensile strength. Steel has been used in the construction industry for over a century.
The core material for making steel is iron. which is found in iron ore. Iron is extracted from iron ore in blast furnaces through the smelting process. while controlling for the content of carbon. The molten steel is usually further processed before being cast for its final use.
Steel is commonly used in the construction industry. mainly as a structural material. Hot rolled structural steel is used to produce a range of structural elements. such as reinforcement bars. I-beams and railroad tracks.";Reinforcement bars. beams. railroad tracks;rebar, U and I beams etc;0.0388192694049489;37.07281310013285;2.890095004257457;1.0;1000.0
217;Plastics PVC (water system);Polymers;Polyvinyl Chloride;t;1.05;117;uPVC;Polymers;Polyvinyl Chloride;kg;"Polyvinyl chloride (PVC) is a plastic polymer characterised by good thermal and electrical insulation properties. Unplasticised PVC is rigid. PVC is the third most produced plastic. globally.
PVC is produced by polymerising vinyl chloride monomers. mostly through suspension polymerisation. followed by emulsion and bulk polymerisation. This generates heat and requires cooling and water. The resulting sludge is filtered. centrifuged. and dried. before being converted to pellets. These can be molten for moulding or extrusion. Multiple additives can be added to PVC to enhance its properties. notably chloride to enhance its resistance to ultraviolet light.
uPVC is widely used in the construction industry. Its main uses include window frames. doors. pipes. and gutters.";Window frames. doors. pipes. gutters;;0.0763150717362196;561.0950156081188;4.165232099704714;1.0;1000.0
218;Steel Infrastructure valves;Ferrous metals;Stainless steel (chromium);t;1.03;39;Cold rolled stainless steel;Ferrous metals;Stainless steel (chromium);kg;"Steel is a ferrous metal and is an alloy of iron and carbon. as well as potential other elements. It has a very high tensile strength. Steel has been used in the construction industry for over a century. Stainless steel is extremely resistant to corrosion.
The core material for making steel is iron. which is found in iron ore. Iron is extracted from iron ore in blast furnaces through the smelting process. while controlling for the content of carbon. To render the steel stainless. chromium is needed and is typically added as stainless steel scraps. The molten steel is usually further processed before being cast for its final use. Cold rolled steel is cooled at room temperature and then annealed or tempered.
Steel is commonly used in the construction industry. mainly as a structural material. Cold rolled stainless steel is used to produce a range of high-precision corrosion resistant materials.";Exterior cladding. handrails. counter tops. interior surfaces;;0.122906274423663;168.08057634012687;9.154401028210083;1.0;1000.0
219;Timber MDF/particleboard (structural);Timber;Manufactured timber product;m³;1.05;80;MDF sheet;Timber;Manufactured timber product;m³;"Medium density fibreboard (MDF). is a manufactured timber product made from reconstituted wood fibres. It is denser than particleboard or plywood. and has a smooth finish. MDF is commonly covered with timber veneer. vinyl. or a melamine paper coating. providing increased durability. water resistance and aesthetic qualities. MDF is cost-effective when compared with other sheet materials. and is typically stronger than particleboard.
MDF is created by combining residual wood fibres with a resin binder and wax. and pressing at a high temperature. Urea-formaldehyde is commonly used for non-waterproof applications. and melamine urea formaldehyde for increased water resistance.
MDF is commonly used for joinery and interior purposes. Depending on the resin used. it can have a moderate resistance to water. and is generally not suited to exterior applications.";Interior joinery. walling. flooring;;15.016499440679556;8471.25009866572;899.3254753882886;684.0;1.0964912280701755
220;Aluminium Systems;Non ferrous metals;Aluminium;t;1.01;20;Aluminium extruded;Non ferrous metals;Aluminium;kg;"Aluminium is a ductile non-ferrous metal. It is a lightweight metal with an average density of 2.7 t/m³. It is durable. corrosion resistant. a good reflector of both visible and infrared radiation. and highly recyclable. Aluminium alloys are used in the construction industry as raw aluminium typically lacks the strength required for most of its applications.
Aluminium is extracted from bauxite. its common ore. through an extensive process. Bauxite is converted to aluminium oxide through the Bayer process. Aluminium oxide (or Alumina) is then converted to aluminium billets by the electricity-intensive Hall-Héroult process. made of 99% aluminium. which can be further purified if needed. Aluminium billets are then thermoformed into the relevant shape. Powdercoating provides additional durability. custom colour and improved performance.
Aluminium is commonly used as a construction material. notably as cladding. structural and window framing. and as a thermal reflector. Extruded aluminium is commonly used for window frames. profiles for tracks. frames and rails. and mullions.";Window frames. profiles;;0.3581105154722228;181.6345131735524;29.36958313079177;1.0;1000.0
221;Timber Hardwood (poles);Timber;Hardwood;m³;1.05;71;Hardwood AD;Timber;Hardwood;m³;"Timber comes in a wide range of varieties and sizes. It is used for structural and non-structural purposes. and can vary significantly in density. grain texture. workability. usage and cost. It is lightweight. easy to handle and transport. and has a good strength to weight ratio. It is typically divided into softwood varieties. such as Pine. Cypress and Spruce and hardwood varieties such as Victorian Ash. Blackbutt and Oak. The term hardwood and softwood is a botanical distinction. and not an indication of timber strength or density. The density of timber is highly dependent on the species. varying from 120 kg/m³ to 1 300 kg/m³ or higher.
Hardwood is generally more dense and durable than softwood varieties. with better longevity. Some hardwoods are naturally resistant to termites and pests and more fire resistant. It is commonly used for high traffic areas. quality furnishings and interior joinery. structural members. cladding and flooring.
Commercial timber products are typically kiln. or air-dried. Kiln/oven drying is done in a controlled environment over a relatively short time period. It produces a uniformly dried. high quality product that generally kills any fungi and insects in the wood. Air-drying is done over extended periods of time. and does not require any fuel inputs. It is cost effective. but needs to be carefully managed to reduce cracking and ensure consistent drying.";Beams. columns. framing. joinery. flooring. walling. furniture. cladding. doors. windows;;13.631785142284183;19109.844606316376;944.027730898868;720.0;1.1111111111111112
222;Concrete Hollow block (180 mm);Minerals;Concrete;m²;1.05;41;Concrete block;Minerals;Concrete;kg;"Concrete blocks (also known as concrete masonry units or CMU) are precast rectangular shaped blocks manufactured from concrete. They generally contain one or more hollow cavities. which reduces their weight and makes handling easier. Steel reinforcement is often inserted into these cavities. which are then filled with concrete in situ to provide added strength and loadbearing capacity.
Concrete blocks come in a range of sizes. with typical blocks coming in a length of 390 mm. a height of 190 mm and depth of 90. 140 and 190 mm. Each block weighs around 10 kg and has a minimum strength of 15 MPa. A range of colours and surface textures are available.
Blocks are typically used for internal and external walls in both domestic and commercial construction and can be used with or without mortar for loadbearing and non-loadbearing applications.";External walls. internal walls. landscaping;;0.0026432653537698;3.713914978823917;0.2427438721145271;1.0;133.65
223;Aluminium Exterior shutters;Non ferrous metals;Aluminium;m²;1.05;23;Aluminium sheet;Non ferrous metals;Aluminium;kg;"Aluminium is a ductile non-ferrous metal. It is a lightweight metal with an average density of 2.7 t/m³. It is durable. corrosion resistant. a good reflector of both visible and infrared radiation. and highly recyclable. Aluminium alloys are used in the construction industry as raw aluminium typically lacks the strength required for most of its applications.
Aluminium is extracted from bauxite. its common ore. through an extensive process. Bauxite is converted to aluminium oxide through the Bayer process. Aluminium oxide (or Alumina) is then converted to aluminium billets by the electricity-intensive Hall-Héroult process. made of 99% aluminium. which can be further purified if needed. Aluminium billets are then thermoformed into the relevant shape.
Aluminium is commonly used as a construction material. notably as cladding. structural and window framing. and as a thermal reflector. Aluminium sheets or plates are used as the base material for aluminium cladding. gutters. and structural elements.";Cladding. structural elements. tubes. plates;;0.2950083540172439;159.7894480115032;26.684165404932685;1.0;0.3355
224;Aluminium Virgin;Non ferrous metals;Aluminium;t;1.0;23;Aluminium sheet;Non ferrous metals;Aluminium;kg;"Aluminium is a ductile non-ferrous metal. It is a lightweight metal with an average density of 2.7 t/m³. It is durable. corrosion resistant. a good reflector of both visible and infrared radiation. and highly recyclable. Aluminium alloys are used in the construction industry as raw aluminium typically lacks the strength required for most of its applications.
Aluminium is extracted from bauxite. its common ore. through an extensive process. Bauxite is converted to aluminium oxide through the Bayer process. Aluminium oxide (or Alumina) is then converted to aluminium billets by the electricity-intensive Hall-Héroult process. made of 99% aluminium. which can be further purified if needed. Aluminium billets are then thermoformed into the relevant shape.
Aluminium is commonly used as a construction material. notably as cladding. structural and window framing. and as a thermal reflector. Aluminium sheets or plates are used as the base material for aluminium cladding. gutters. and structural elements.";Cladding. structural elements. tubes. plates;;0.2950083540172439;159.7894480115032;26.684165404932685;1.0;1000.0
225;Timber MDF/particleboard (sandwich panel);Timber;Manufactured timber product;m³;1.05;80;MDF sheet;Timber;Manufactured timber product;m³;"Medium density fibreboard (MDF). is a manufactured timber product made from reconstituted wood fibres. It is denser than particleboard or plywood. and has a smooth finish. MDF is commonly covered with timber veneer. vinyl. or a melamine paper coating. providing increased durability. water resistance and aesthetic qualities. MDF is cost-effective when compared with other sheet materials. and is typically stronger than particleboard.
MDF is created by combining residual wood fibres with a resin binder and wax. and pressing at a high temperature. Urea-formaldehyde is commonly used for non-waterproof applications. and melamine urea formaldehyde for increased water resistance.
MDF is commonly used for joinery and interior purposes. Depending on the resin used. it can have a moderate resistance to water. and is generally not suited to exterior applications.";Interior joinery. walling. flooring;;15.016499440679556;8471.25009866572;899.3254753882886;684.0;1.0964912280701755
226;Steel Reinforcement (prefabricated);Ferrous metals;Steel;t;1.005;74;Hot rolled structural steel;Ferrous metals;Steel;kg;"Steel is a ferrous metal and is an alloy of iron and carbon. as well as potential other elements. It has a very high tensile strength. Steel has been used in the construction industry for over a century.
The core material for making steel is iron. which is found in iron ore. Iron is extracted from iron ore in blast furnaces through the smelting process. while controlling for the content of carbon. The molten steel is usually further processed before being cast for its final use.
Steel is commonly used in the construction industry. mainly as a structural material. Hot rolled structural steel is used to produce a range of structural elements. such as reinforcement bars. I-beams and railroad tracks.";Reinforcement bars. beams. railroad tracks;rebar, U and I beams etc;0.0388192694049489;37.07281310013285;2.890095004257457;1.0;1000.0
